index,utt_id,wav_path,pred_path,ref_path,full_path,context_path,stoi,pesq,dnsmos_sig,dnsmos_bak,dnsmos_ovrl,status,error
325,444c0205,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444c0205.wav,generated\encodec_oracle\pred\0325_444c0205_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0325_444c0205_reference_future_2_3s.wav,generated\encodec_oracle\full\0325_444c0205_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0325_444c0205_context_0_2s.wav,0.9406200870545773,2.1683242321014404,nan,nan,nan,OK,
326,444c0206,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444c0206.wav,generated\encodec_oracle\pred\0326_444c0206_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0326_444c0206_reference_future_2_3s.wav,generated\encodec_oracle\full\0326_444c0206_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0326_444c0206_context_0_2s.wav,0.9497867730533367,2.3829455375671387,nan,nan,nan,OK,
327,444c0207,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444c0207.wav,generated\encodec_oracle\pred\0327_444c0207_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0327_444c0207_reference_future_2_3s.wav,generated\encodec_oracle\full\0327_444c0207_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0327_444c0207_context_0_2s.wav,0.9277715295119559,2.6194093227386475,nan,nan,nan,OK,
328,444c0208,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444c0208.wav,generated\encodec_oracle\pred\0328_444c0208_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0328_444c0208_reference_future_2_3s.wav,generated\encodec_oracle\full\0328_444c0208_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0328_444c0208_context_0_2s.wav,0.9469674167772693,2.1346421241760254,nan,nan,nan,OK,
329,444c0209,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444c0209.wav,generated\encodec_oracle\pred\0329_444c0209_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0329_444c0209_reference_future_2_3s.wav,generated\encodec_oracle\full\0329_444c0209_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0329_444c0209_context_0_2s.wav,0.9456443295691283,2.2904653549194336,nan,nan,nan,OK,
330,444c020a,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444c020a.wav,generated\encodec_oracle\pred\0330_444c020a_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0330_444c020a_reference_future_2_3s.wav,generated\encodec_oracle\full\0330_444c020a_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0330_444c020a_context_0_2s.wav,0.9404187406905273,2.0057220458984375,nan,nan,nan,OK,
331,444c020b,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444c020b.wav,generated\encodec_oracle\pred\0331_444c020b_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0331_444c020b_reference_future_2_3s.wav,generated\encodec_oracle\full\0331_444c020b_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0331_444c020b_context_0_2s.wav,0.9587437061166914,2.2185115814208984,nan,nan,nan,OK,
332,444c020c,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444c020c.wav,generated\encodec_oracle\pred\0332_444c020c_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0332_444c020c_reference_future_2_3s.wav,generated\encodec_oracle\full\0332_444c020c_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0332_444c020c_context_0_2s.wav,0.903336128368599,2.544267177581787,nan,nan,nan,OK,
333,444c020d,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444c020d.wav,generated\encodec_oracle\pred\0333_444c020d_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0333_444c020d_reference_future_2_3s.wav,generated\encodec_oracle\full\0333_444c020d_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0333_444c020d_context_0_2s.wav,0.9430873981485131,2.4376797676086426,nan,nan,nan,OK,
334,444c020e,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444c020e.wav,generated\encodec_oracle\pred\0334_444c020e_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0334_444c020e_reference_future_2_3s.wav,generated\encodec_oracle\full\0334_444c020e_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0334_444c020e_context_0_2s.wav,0.9144478945784583,2.553619861602783,nan,nan,nan,OK,
335,444c020f,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444c020f.wav,generated\encodec_oracle\pred\0335_444c020f_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0335_444c020f_reference_future_2_3s.wav,generated\encodec_oracle\full\0335_444c020f_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0335_444c020f_context_0_2s.wav,0.9176268495567462,2.012049436569214,nan,nan,nan,OK,
336,444c020g,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444c020g.wav,generated\encodec_oracle\pred\0336_444c020g_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0336_444c020g_reference_future_2_3s.wav,generated\encodec_oracle\full\0336_444c020g_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0336_444c020g_context_0_2s.wav,0.8951989020498783,2.1891119480133057,nan,nan,nan,OK,
337,444c020h,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444c020h.wav,generated\encodec_oracle\pred\0337_444c020h_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0337_444c020h_reference_future_2_3s.wav,generated\encodec_oracle\full\0337_444c020h_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0337_444c020h_context_0_2s.wav,0.9072419773444309,2.2448184490203857,nan,nan,nan,OK,
338,444c020i,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444c020i.wav,generated\encodec_oracle\pred\0338_444c020i_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0338_444c020i_reference_future_2_3s.wav,generated\encodec_oracle\full\0338_444c020i_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0338_444c020i_context_0_2s.wav,0.9542307015753644,2.0485081672668457,nan,nan,nan,OK,
339,444c020j,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444c020j.wav,generated\encodec_oracle\pred\0339_444c020j_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0339_444c020j_reference_future_2_3s.wav,generated\encodec_oracle\full\0339_444c020j_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0339_444c020j_context_0_2s.wav,0.9395644558941993,2.2157769203186035,nan,nan,nan,OK,
340,444c020k,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444c020k.wav,generated\encodec_oracle\pred\0340_444c020k_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0340_444c020k_reference_future_2_3s.wav,generated\encodec_oracle\full\0340_444c020k_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0340_444c020k_context_0_2s.wav,0.9048869427871026,2.121011972427368,nan,nan,nan,OK,
341,444c020l,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444c020l.wav,generated\encodec_oracle\pred\0341_444c020l_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0341_444c020l_reference_future_2_3s.wav,generated\encodec_oracle\full\0341_444c020l_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0341_444c020l_context_0_2s.wav,0.8802732405572008,1.9106581211090088,nan,nan,nan,OK,
342,444c020m,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444c020m.wav,generated\encodec_oracle\pred\0342_444c020m_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0342_444c020m_reference_future_2_3s.wav,generated\encodec_oracle\full\0342_444c020m_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0342_444c020m_context_0_2s.wav,0.9333935476708994,2.4130122661590576,nan,nan,nan,OK,
343,444c020o,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444c020o.wav,generated\encodec_oracle\pred\0343_444c020o_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0343_444c020o_reference_future_2_3s.wav,generated\encodec_oracle\full\0343_444c020o_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0343_444c020o_context_0_2s.wav,0.8744576143057547,2.552284002304077,nan,nan,nan,OK,
344,444c020p,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444c020p.wav,generated\encodec_oracle\pred\0344_444c020p_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0344_444c020p_reference_future_2_3s.wav,generated\encodec_oracle\full\0344_444c020p_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0344_444c020p_context_0_2s.wav,0.9117783148232655,2.3436317443847656,nan,nan,nan,OK,
345,444c020q,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444c020q.wav,generated\encodec_oracle\pred\0345_444c020q_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0345_444c020q_reference_future_2_3s.wav,generated\encodec_oracle\full\0345_444c020q_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0345_444c020q_context_0_2s.wav,0.9556468512016858,1.8542468547821045,nan,nan,nan,OK,
346,444c020r,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444c020r.wav,generated\encodec_oracle\pred\0346_444c020r_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0346_444c020r_reference_future_2_3s.wav,generated\encodec_oracle\full\0346_444c020r_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0346_444c020r_context_0_2s.wav,0.9446661028529425,2.1356358528137207,nan,nan,nan,OK,
347,444c020s,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444c020s.wav,generated\encodec_oracle\pred\0347_444c020s_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0347_444c020s_reference_future_2_3s.wav,generated\encodec_oracle\full\0347_444c020s_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0347_444c020s_context_0_2s.wav,0.9552139636324751,2.4444639682769775,nan,nan,nan,OK,
348,444c020t,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444c020t.wav,generated\encodec_oracle\pred\0348_444c020t_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0348_444c020t_reference_future_2_3s.wav,generated\encodec_oracle\full\0348_444c020t_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0348_444c020t_context_0_2s.wav,0.9363404742260425,2.234793186187744,nan,nan,nan,OK,
349,444c020u,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444c020u.wav,generated\encodec_oracle\pred\0349_444c020u_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0349_444c020u_reference_future_2_3s.wav,generated\encodec_oracle\full\0349_444c020u_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0349_444c020u_context_0_2s.wav,0.9370355192936382,2.1319141387939453,nan,nan,nan,OK,
350,444c020v,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444c020v.wav,generated\encodec_oracle\pred\0350_444c020v_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0350_444c020v_reference_future_2_3s.wav,generated\encodec_oracle\full\0350_444c020v_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0350_444c020v_context_0_2s.wav,0.9573996487232982,2.0475857257843018,nan,nan,nan,OK,
351,444c020w,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444c020w.wav,generated\encodec_oracle\pred\0351_444c020w_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0351_444c020w_reference_future_2_3s.wav,generated\encodec_oracle\full\0351_444c020w_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0351_444c020w_context_0_2s.wav,0.9401969902354386,2.1155903339385986,nan,nan,nan,OK,
352,444c020x,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444c020x.wav,generated\encodec_oracle\pred\0352_444c020x_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0352_444c020x_reference_future_2_3s.wav,generated\encodec_oracle\full\0352_444c020x_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0352_444c020x_context_0_2s.wav,0.8480763002190578,2.107309579849243,nan,nan,nan,OK,
353,444c020y,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444c020y.wav,generated\encodec_oracle\pred\0353_444c020y_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0353_444c020y_reference_future_2_3s.wav,generated\encodec_oracle\full\0353_444c020y_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0353_444c020y_context_0_2s.wav,0.9138915622587098,2.202418565750122,nan,nan,nan,OK,
354,444c020z,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444c020z.wav,generated\encodec_oracle\pred\0354_444c020z_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0354_444c020z_reference_future_2_3s.wav,generated\encodec_oracle\full\0354_444c020z_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0354_444c020z_context_0_2s.wav,0.8262729569074992,2.1928536891937256,nan,nan,nan,OK,
355,444c0210,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444c0210.wav,generated\encodec_oracle\pred\0355_444c0210_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0355_444c0210_reference_future_2_3s.wav,generated\encodec_oracle\full\0355_444c0210_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0355_444c0210_context_0_2s.wav,0.925695944463223,2.102185010910034,nan,nan,nan,OK,
356,444c0211,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444c0211.wav,generated\encodec_oracle\pred\0356_444c0211_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0356_444c0211_reference_future_2_3s.wav,generated\encodec_oracle\full\0356_444c0211_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0356_444c0211_context_0_2s.wav,0.9201429826274777,1.957503318786621,nan,nan,nan,OK,
357,444c0212,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444c0212.wav,generated\encodec_oracle\pred\0357_444c0212_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0357_444c0212_reference_future_2_3s.wav,generated\encodec_oracle\full\0357_444c0212_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0357_444c0212_context_0_2s.wav,0.8016360293828805,2.4161486625671387,nan,nan,nan,OK,
358,444c0213,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444c0213.wav,generated\encodec_oracle\pred\0358_444c0213_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0358_444c0213_reference_future_2_3s.wav,generated\encodec_oracle\full\0358_444c0213_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0358_444c0213_context_0_2s.wav,0.9316231072128217,2.211465358734131,nan,nan,nan,OK,
359,444c0214,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444c0214.wav,generated\encodec_oracle\pred\0359_444c0214_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0359_444c0214_reference_future_2_3s.wav,generated\encodec_oracle\full\0359_444c0214_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0359_444c0214_context_0_2s.wav,0.9096103530074269,2.208030939102173,nan,nan,nan,OK,
360,444c0215,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444c0215.wav,generated\encodec_oracle\pred\0360_444c0215_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0360_444c0215_reference_future_2_3s.wav,generated\encodec_oracle\full\0360_444c0215_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0360_444c0215_context_0_2s.wav,0.9230590715236312,2.179887056350708,nan,nan,nan,OK,
361,444o0301,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444o0301.wav,generated\encodec_oracle\pred\0361_444o0301_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0361_444o0301_reference_future_2_3s.wav,generated\encodec_oracle\full\0361_444o0301_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0361_444o0301_context_0_2s.wav,0.9454884289009325,2.24826979637146,nan,nan,nan,OK,
362,444o0302,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444o0302.wav,generated\encodec_oracle\pred\0362_444o0302_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0362_444o0302_reference_future_2_3s.wav,generated\encodec_oracle\full\0362_444o0302_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0362_444o0302_context_0_2s.wav,0.9151147012091915,2.4774954319000244,nan,nan,nan,OK,
363,444o0303,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444o0303.wav,generated\encodec_oracle\pred\0363_444o0303_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0363_444o0303_reference_future_2_3s.wav,generated\encodec_oracle\full\0363_444o0303_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0363_444o0303_context_0_2s.wav,0.8766845875248253,2.162569046020508,nan,nan,nan,OK,
364,444o0304,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444o0304.wav,generated\encodec_oracle\pred\0364_444o0304_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0364_444o0304_reference_future_2_3s.wav,generated\encodec_oracle\full\0364_444o0304_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0364_444o0304_context_0_2s.wav,0.9100330389721206,2.102764129638672,nan,nan,nan,OK,
365,444o0305,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444o0305.wav,generated\encodec_oracle\pred\0365_444o0305_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0365_444o0305_reference_future_2_3s.wav,generated\encodec_oracle\full\0365_444o0305_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0365_444o0305_context_0_2s.wav,0.907938055230125,2.358551263809204,nan,nan,nan,OK,
366,444o0306,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444o0306.wav,generated\encodec_oracle\pred\0366_444o0306_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0366_444o0306_reference_future_2_3s.wav,generated\encodec_oracle\full\0366_444o0306_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0366_444o0306_context_0_2s.wav,0.9540315790992314,2.4483258724212646,nan,nan,nan,OK,
367,444o0307,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444o0307.wav,generated\encodec_oracle\pred\0367_444o0307_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0367_444o0307_reference_future_2_3s.wav,generated\encodec_oracle\full\0367_444o0307_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0367_444o0307_context_0_2s.wav,0.9566395480179307,2.264346122741699,nan,nan,nan,OK,
368,444o0308,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444o0308.wav,generated\encodec_oracle\pred\0368_444o0308_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0368_444o0308_reference_future_2_3s.wav,generated\encodec_oracle\full\0368_444o0308_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0368_444o0308_context_0_2s.wav,0.9598956938441661,2.434501886367798,nan,nan,nan,OK,
369,444o0309,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444o0309.wav,generated\encodec_oracle\pred\0369_444o0309_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0369_444o0309_reference_future_2_3s.wav,generated\encodec_oracle\full\0369_444o0309_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0369_444o0309_context_0_2s.wav,0.8902466252884229,2.277181386947632,nan,nan,nan,OK,
370,444o030a,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444o030a.wav,generated\encodec_oracle\pred\0370_444o030a_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0370_444o030a_reference_future_2_3s.wav,generated\encodec_oracle\full\0370_444o030a_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0370_444o030a_context_0_2s.wav,0.907553792712498,2.3812406063079834,nan,nan,nan,OK,
371,444o030b,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444o030b.wav,generated\encodec_oracle\pred\0371_444o030b_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0371_444o030b_reference_future_2_3s.wav,generated\encodec_oracle\full\0371_444o030b_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0371_444o030b_context_0_2s.wav,0.9172679282217485,2.4503085613250732,nan,nan,nan,OK,
372,444o030c,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444o030c.wav,generated\encodec_oracle\pred\0372_444o030c_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0372_444o030c_reference_future_2_3s.wav,generated\encodec_oracle\full\0372_444o030c_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0372_444o030c_context_0_2s.wav,0.9373421929077091,2.2415542602539062,nan,nan,nan,OK,
373,444o030d,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444o030d.wav,generated\encodec_oracle\pred\0373_444o030d_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0373_444o030d_reference_future_2_3s.wav,generated\encodec_oracle\full\0373_444o030d_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0373_444o030d_context_0_2s.wav,0.884490692048418,2.1084628105163574,nan,nan,nan,OK,
374,444o030e,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444o030e.wav,generated\encodec_oracle\pred\0374_444o030e_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0374_444o030e_reference_future_2_3s.wav,generated\encodec_oracle\full\0374_444o030e_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0374_444o030e_context_0_2s.wav,0.9172295601472532,2.349463939666748,nan,nan,nan,OK,
375,444o030f,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444o030f.wav,generated\encodec_oracle\pred\0375_444o030f_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0375_444o030f_reference_future_2_3s.wav,generated\encodec_oracle\full\0375_444o030f_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0375_444o030f_context_0_2s.wav,0.947206431361279,2.1736130714416504,nan,nan,nan,OK,
376,444o030g,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444o030g.wav,generated\encodec_oracle\pred\0376_444o030g_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0376_444o030g_reference_future_2_3s.wav,generated\encodec_oracle\full\0376_444o030g_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0376_444o030g_context_0_2s.wav,0.8973269854236376,2.0759267807006836,nan,nan,nan,OK,
377,444o030h,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444o030h.wav,generated\encodec_oracle\pred\0377_444o030h_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0377_444o030h_reference_future_2_3s.wav,generated\encodec_oracle\full\0377_444o030h_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0377_444o030h_context_0_2s.wav,0.9137623402383566,2.087456703186035,nan,nan,nan,OK,
378,444o030i,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444o030i.wav,generated\encodec_oracle\pred\0378_444o030i_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0378_444o030i_reference_future_2_3s.wav,generated\encodec_oracle\full\0378_444o030i_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0378_444o030i_context_0_2s.wav,0.9506921732051767,1.9491033554077148,nan,nan,nan,OK,
379,444o030j,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444o030j.wav,generated\encodec_oracle\pred\0379_444o030j_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0379_444o030j_reference_future_2_3s.wav,generated\encodec_oracle\full\0379_444o030j_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0379_444o030j_context_0_2s.wav,0.9420017172534614,2.364051342010498,nan,nan,nan,OK,
380,444o030k,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444o030k.wav,generated\encodec_oracle\pred\0380_444o030k_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0380_444o030k_reference_future_2_3s.wav,generated\encodec_oracle\full\0380_444o030k_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0380_444o030k_context_0_2s.wav,0.8973558190273027,2.182293176651001,nan,nan,nan,OK,
381,444o030l,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444o030l.wav,generated\encodec_oracle\pred\0381_444o030l_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0381_444o030l_reference_future_2_3s.wav,generated\encodec_oracle\full\0381_444o030l_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0381_444o030l_context_0_2s.wav,0.8930410926612933,2.1118009090423584,nan,nan,nan,OK,
382,444o030m,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444o030m.wav,generated\encodec_oracle\pred\0382_444o030m_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0382_444o030m_reference_future_2_3s.wav,generated\encodec_oracle\full\0382_444o030m_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0382_444o030m_context_0_2s.wav,0.9532588821014594,2.603097677230835,nan,nan,nan,OK,
383,444o030n,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444o030n.wav,generated\encodec_oracle\pred\0383_444o030n_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0383_444o030n_reference_future_2_3s.wav,generated\encodec_oracle\full\0383_444o030n_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0383_444o030n_context_0_2s.wav,0.8721066340569544,2.2075421810150146,nan,nan,nan,OK,
384,444o030o,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444o030o.wav,generated\encodec_oracle\pred\0384_444o030o_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0384_444o030o_reference_future_2_3s.wav,generated\encodec_oracle\full\0384_444o030o_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0384_444o030o_context_0_2s.wav,0.9602204209139159,2.2965738773345947,nan,nan,nan,OK,
385,444o030p,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444o030p.wav,generated\encodec_oracle\pred\0385_444o030p_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0385_444o030p_reference_future_2_3s.wav,generated\encodec_oracle\full\0385_444o030p_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0385_444o030p_context_0_2s.wav,0.9288170120719821,2.1448562145233154,nan,nan,nan,OK,
386,444o030q,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\444\444o030q.wav,generated\encodec_oracle\pred\0386_444o030q_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0386_444o030q_reference_future_2_3s.wav,generated\encodec_oracle\full\0386_444o030q_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0386_444o030q_context_0_2s.wav,0.9071753684003284,2.2401821613311768,nan,nan,nan,OK,
